,TIME,RATE,ERROR,FRACEXP
39349,118061762.44376001,104.4847,10.221776,1.0
39350,118061763.44376001,86.281,9.288756,1.0
39351,118061764.44376001,113.99925,10.677043,1.0
39352,118061765.44376001,96.428566,9.819805,1.0
39353,118061766.44376001,119.3692,10.925621,1.0
39354,118061767.44376001,111.591805,10.563703,1.0
39355,118061768.44376001,83.56526,9.141404,1.0
39356,118061769.44376001,87.5578,9.357232,1.0
39357,118061770.44376001,134.26988,11.587488,1.0
39358,118061771.44376001,99.20683,9.960262,1.0
39359,118061772.44376001,115.722824,10.757454,1.0
39360,118061773.44376001,105.53969,10.273252,1.0
39361,118061774.44376001,124.53525,11.159536,1.0
39362,118061775.44376001,96.86075,9.841785,1.0
39363,118061776.44376001,101.17317,10.058488,1.0
39364,118061777.44376001,116.10482,10.775195,1.0
39365,118061778.44376001,89.85157,9.479007,1.0
39366,118061779.44376001,103.500175,10.173504,1.0
39367,118061780.44376001,103.4507,10.171072,1.0
39368,118061781.44376001,105.65763,10.27899,1.0
39369,118061782.44376001,112.69525,10.615802,1.0
39370,118061783.44376001,111.53754,10.561133,1.0
39371,118061784.44376001,109.471344,10.462855,1.0
39372,118061785.44376001,90.03469,9.488661,1.0
39373,118061786.44376001,111.531425,10.560844,1.0
39374,118061787.44376001,107.93367,10.389113,1.0
39375,118061788.44376001,108.118416,10.398001,1.0
39376,118061789.44376001,98.77396,9.938509,1.0
39377,118061790.44376001,133.24197,11.543049,1.0
39378,118061791.44376001,119.504745,10.931823,1.0
39379,118061792.44376001,103.323105,10.164798,1.0
39380,118061793.44376001,97.81684,9.89024,1.0
39381,118061794.44376001,102.19432,10.10912,1.0
39382,118061795.44376001,97.84628,9.891728,1.0
39383,118061796.44376001,114.042305,10.679059,1.0
39384,118061797.44376001,89.73567,9.472892,1.0
39385,118061798.44376001,119.679146,10.939796,1.0
39386,118061799.44376001,104.65407,10.230057,1.0
39387,118061800.44376001,108.2086,10.402336,1.0
39388,118061801.44376001,100.12844,10.00642,1.0
39389,118061802.44376001,97.93361,9.896141,1.0
39390,118061803.44376001,105.562775,10.274375,1.0
39391,118061804.44376001,94.372574,9.714555,1.0
39392,118061805.44376001,95.46523,9.770631,1.0
39393,118061806.44376001,124.33659,11.150632,1.0
39394,118061807.44376001,124.26773,11.147544,1.0
39395,118061808.44376001,107.23905,10.355629,1.0
39396,118061809.44376001,113.746,10.665177,1.0
39397,118061810.44376001,105.54046,10.273289,1.0
39398,118061811.44376001,121.78755,11.03574,1.0
39399,118061812.44376001,104.64538,10.229632,1.0
39400,118061813.44376001,99.82913,9.991453,1.0
39401,118061814.44376001,125.34772,11.19588,1.0
39402,118061815.44376001,90.87696,9.532941,1.0
39403,118061816.44376001,123.014275,11.09118,1.0
39404,118061817.44376001,95.325676,9.763487,1.0
39405,118061818.44376001,97.69117,9.883884,1.0
39406,118061819.44376001,115.36843,10.74097,1.0
39407,118061820.44376001,111.215065,10.5458555,1.0
39408,118061821.44376001,115.21484,10.733818,1.0
39409,118061822.44376001,111.43701,10.556373,1.0
39410,118061823.44376001,94.566345,9.724523,1.0
39411,118061824.44376001,96.72604,9.83494,1.0
39412,118061825.44376001,117.47823,10.8387375,1.0
39413,118061826.44376001,95.7599,9.785699,1.0
39414,118061827.44376001,99.07603,9.953694,1.0
39415,118061828.44376001,101.369415,10.068238,1.0
39416,118061829.44376001,120.80917,10.9913225,1.0
39417,118061830.44376001,100.12203,10.0061,1.0
39418,118061831.44376001,89.54747,9.462953,1.0
39419,118061832.44376001,94.19993,9.705665,1.0
39420,118061833.44376001,100.09868,10.004932,1.0
39421,118061834.44376001,83.91512,9.16052,1.0
39422,118061835.44376001,108.43361,10.413146,1.0
39423,118061836.44376001,97.97564,9.898265,1.0
39424,118061837.44376001,109.25446,10.452486,1.0
39425,118061838.44376001,89.684166,9.470173,1.0
39426,118061839.44376001,90.65334,9.521205,1.0
39427,118061840.44376001,120.97611,10.998914,1.0
39428,118061841.44376001,121.76961,11.034926,1.0
39429,118061842.44376001,113.817154,10.668512,1.0
39430,118061843.44376001,110.38548,10.50645,1.0
39431,118061844.44376001,111.243454,10.547201,1.0
39432,118061845.44376001,87.45609,9.351796,1.0
39433,118061846.44376001,96.92119,9.844856,1.0
39434,118061847.44376001,101.09311,10.054507,1.0
39435,118061848.44376001,117.12805,10.822572,1.0
39436,118061849.44376001,101.26884,10.063242,1.0
39437,118061850.44376001,116.14348,10.776988,1.0
39438,118061851.44376001,114.99626,10.723631,1.0
39439,118061852.44376001,97.752205,9.886971,1.0
39440,118061853.44376001,101.02259,10.051,1.0
39441,118061854.44376001,98.959656,9.947846,1.0
39442,118061855.44376001,119.69043,10.940312,1.0
39443,118061856.44376001,92.063995,9.594998,1.0
39444,118061857.44376001,119.70922,10.941171,1.0
39445,118061858.44376001,104.49022,10.222046,1.0
39446,118061859.44376001,106.907394,10.339603,1.0
39447,118061860.44376001,100.17382,10.008687,1.0
39448,118061861.44376001,109.325455,10.455881,1.0
39449,118061862.44376001,104.84028,10.239154,1.0
39450,118061863.44376001,104.82656,10.238484,1.0
39451,118061864.44376001,115.018524,10.7246685,1.0
39452,118061865.44376001,95.426384,9.768642,1.0
39453,118061866.44376001,96.593544,9.828201,1.0
39454,118061867.44376001,120.70387,10.986531,1.0
39455,118061868.44376001,120.84129,10.992784,1.0
39456,118061869.44376001,87.50774,9.354557,1.0
39457,118061870.44376001,118.31911,10.877459,1.0
39458,118061871.44376001,101.006874,10.050218,1.0
39459,118061872.44376001,97.70545,9.884606,1.0
39460,118061873.44376001,103.59483,10.178155,1.0
39461,118061874.44376001,92.97535,9.642372,1.0
39462,118061875.44376001,97.75537,9.887132,1.0
39463,118061876.44376001,97.88091,9.893478,1.0
39464,118061877.44376001,113.78494,10.667003,1.0
39465,118061878.44376001,111.42762,10.555928,1.0
39466,118061879.44376001,85.056206,9.222592,1.0
39467,118061880.44376001,117.156876,10.823903,1.0
39468,118061881.44376001,101.28244,10.063918,1.0
39469,118061882.44376001,105.59524,10.275954,1.0
39470,118061883.44376001,109.266815,10.453076,1.0
39471,118061884.44376001,101.012535,10.050499,1.0
39472,118061885.44376001,113.72374,10.664133,1.0
39473,118061886.44376001,114.79514,10.71425,1.0
39474,118061887.44376001,78.11608,8.83833,1.0
39475,118061888.44376001,103.30889,10.164098,1.0
39476,118061889.44376001,101.061554,10.0529375,1.0
39477,118061890.44376001,133.21855,11.542034,1.0
39478,118061891.44376001,88.439026,9.404202,1.0
39479,118061892.44376001,94.41198,9.716582,1.0
39480,118061893.44376001,125.291084,11.19335,1.0
39481,118061894.44376001,94.30298,9.710972,1.0
39482,118061895.44376001,99.02385,9.951073,1.0
39483,118061896.44376001,110.563866,10.5149355,1.0
39484,118061897.44376001,122.03478,11.046935,1.0
39485,118061898.44376001,116.053246,10.772801,1.0
39486,118061899.44376001,91.91878,9.587428,1.0
39487,118061900.44376001,109.214806,10.450589,1.0
39488,118061901.44376001,98.97539,9.948637,1.0
39489,118061902.44376001,98.49968,9.924701,1.0
39490,118061903.44376001,112.66849,10.614541,1.0
39491,118061904.44376001,95.48775,9.771783,1.0
39492,118061905.44376001,109.35949,10.457509,1.0
39493,118061906.44376001,104.643585,10.229545,1.0
39494,118061907.44376001,116.28088,10.783361,1.0
39495,118061908.44376001,94.44235,9.718145,1.0
39496,118061909.44376001,103.66028,10.181369,1.0
39497,118061910.44376001,117.472984,10.838495,1.0
39498,118061911.44376001,83.998215,9.165054,1.0
39499,118061912.44376001,96.41941,9.819339,1.0
39500,118061913.44376001,129.17007,11.365301,1.0
39501,118061914.44376001,102.28508,10.113608,1.0
39502,118061915.44376001,111.521164,10.560358,1.0
39503,118061916.44376001,95.439735,9.769326,1.0
39504,118061917.44376001,96.5152,9.824215,1.0
39505,118061918.44376001,116.37121,10.787549,1.0
39506,118061919.44376001,126.398224,11.242697,1.0
39507,118061920.44376001,104.43785,10.219484,1.0
39508,118061921.44376001,97.71995,9.88534,1.0
39509,118061922.44376001,95.52294,9.773583,1.0
39510,118061923.44376001,96.67867,9.832531,1.0
39511,118061924.44376001,119.621155,10.937145,1.0
39512,118061925.44376001,122.131905,11.051331,1.0
39513,118061926.44376001,92.00921,9.592143,1.0
39514,118061927.44376001,117.05662,10.819271,1.0
39515,118061928.44376001,87.224884,9.339426,1.0
39516,118061929.44376001,100.35611,10.01779,1.0
39517,118061930.44376001,115.98827,10.769785,1.0
39518,118061931.44376001,86.44127,9.2973795,1.0
39519,118061932.44376001,87.32755,9.344921,1.0
39520,118061933.44376001,114.22902,10.687798,1.0
39521,118061934.44376001,98.0728,9.903172,1.0
39522,118061935.44376001,114.26479,10.689471,1.0
39523,118061936.44376001,99.01426,9.950591,1.0
39524,118061937.44376001,110.89185,10.53052,1.0
39525,118061938.44376001,107.35319,10.361138,1.0
39526,118061939.44376001,107.54897,10.370582,1.0
39527,118061940.44376001,107.28876,10.358028,1.0
39528,118061941.44376001,113.31142,10.644784,1.0
39529,118061942.44376001,114.36532,10.694172,1.0
39530,118061943.44376001,121.453476,11.020594,1.0
39531,118061944.44376001,125.04113,11.182179,1.0
39532,118061945.44376001,126.22116,11.234819,1.0
39533,118061946.44376001,122.51933,11.068845,1.0
39534,118061947.44376001,107.64012,10.374976,1.0
39535,118061948.44376001,120.52112,10.978211,1.0
39536,118061949.44376001,100.38922,10.019443,1.0
39537,118061950.44376001,103.78724,10.187602,1.0
39538,118061951.44376001,113.45806,10.6516695,1.0
39539,118061952.44376001,128.55685,11.338291,1.0
39540,118061953.44376001,107.55559,10.370901,1.0
39541,118061954.44376001,99.623215,9.981143,1.0
39542,118061955.44376001,98.772995,9.93846,1.0
39543,118061956.44376001,119.71082,10.941244,1.0
39544,118061957.44376001,102.574974,10.127931,1.0
39545,118061958.44376001,99.15494,9.957657,1.0
39546,118061959.44376001,103.908844,10.193569,1.0
39547,118061960.44376001,107.186745,10.353103,1.0
39548,118061961.44376001,105.18835,10.256137,1.0
39549,118061962.44376001,107.77724,10.381581,1.0
39550,118061963.44376001,90.90328,9.534321,1.0
39551,118061964.44376001,95.16021,9.75501,1.0
39552,118061965.44376001,95.906685,9.793196,1.0
39553,118061966.44376001,112.09167,10.587336,1.0
39554,118061967.44376001,82.681435,9.092934,1.0
39555,118061968.44376001,114.57325,10.70389,1.0
39556,118061969.44376001,115.63888,10.7535515,1.0
39557,118061970.44376001,98.09848,9.904468,1.0
39558,118061971.44376001,105.00378,10.247135,1.0
39559,118061972.44376001,103.92812,10.194514,1.0
39560,118061973.44376001,113.88249,10.671574,1.0
39561,118061974.44376001,99.57362,9.978659,1.0
39562,118061975.44376001,107.233505,10.355361,1.0
39563,118061976.44376001,101.60671,10.080015,1.0
39564,118061977.44376001,91.10976,9.545143,1.0
39565,118061978.44376001,109.575806,10.467846,1.0
39566,118061979.44376001,85.191895,9.229945,1.0
39567,118061980.44376001,122.702736,11.0771265,1.0
39568,118061981.44376001,91.21702,9.55076,1.0
39569,118061982.44376001,102.99306,10.148549,1.0
39570,118061983.44376001,99.16142,9.957983,1.0
39571,118061984.44376001,107.341606,10.3605795,1.0
39572,118061985.44376001,105.36483,10.264737,1.0
39573,118061986.44376001,112.21196,10.593015,1.0
39574,118061987.44376001,83.00845,9.110897,1.0
39575,118061988.44376001,91.24492,9.55222,1.0
39576,118061989.44376001,98.00787,9.899893,1.0
39577,118061990.44376001,98.13776,9.90645,1.0
39578,118061991.44376001,95.759445,9.785675,1.0
39579,118061992.44376001,106.29763,10.310074,1.0
39580,118061993.44376001,100.89675,10.044738,1.0
39581,118061994.44376001,91.92703,9.587858,1.0
39582,118061995.44376001,107.43116,10.364901,1.0
39583,118061996.44376001,113.15659,10.637508,1.0
39584,118061997.44376001,100.712585,10.035566,1.0
39585,118061998.44376001,112.441,10.60382,1.0
39586,118061999.44376001,115.83622,10.762724,1.0
39587,118062000.44376001,105.04816,10.2493,1.0
39588,118062001.44376001,96.80002,9.8387,1.0
39589,118062002.44376001,97.054016,9.8516,1.0
39590,118062003.44376001,98.22474,9.910839,1.0
39591,118062004.44376001,115.29726,10.737656,1.0
39592,118062005.44376001,99.06662,9.953221,1.0
39593,118062006.44376001,118.18894,10.871473,1.0
39594,118062007.44376001,95.82122,9.788832,1.0
39595,118062008.44376001,95.74686,9.785032,1.0
39596,118062009.44376001,107.46921,10.366735,1.0
39597,118062010.44376001,100.44686,10.022318,1.0
39598,118062011.44376001,96.929436,9.845275,1.0
39599,118062012.44376001,105.54055,10.2732935,1.0
39600,118062013.44376001,91.4243,9.561605,1.0
39601,118062014.44376001,93.44153,9.666516,1.0
39602,118062015.44376001,105.78741,10.2853,1.0
39603,118062016.44376001,119.62712,10.937418,1.0
39604,118062017.44376001,95.83798,9.789687,1.0
39605,118062018.44376001,89.91248,9.48222,1.0
39606,118062019.44376001,110.59894,10.5166025,1.0
39607,118062020.44376001,109.65952,10.471845,1.0
39608,118062021.44376001,108.815285,10.431457,1.0
39609,118062022.44376001,99.67378,9.983676,1.0
39610,118062023.44376001,92.285095,9.606513,1.0
39611,118062024.44376001,125.92078,11.221443,1.0
39612,118062025.44376001,99.43446,9.9716835,1.0
39613,118062026.44376001,102.78321,10.138206,1.0
39614,118062027.44376001,106.360825,10.313138,1.0
39615,118062028.44376001,87.58941,9.358921,1.0
39616,118062029.44376001,101.84895,10.092024,1.0
39617,118062030.44376001,92.14281,9.599105,1.0
39618,118062031.44376001,115.5782,10.7507305,1.0
39619,118062032.44376001,117.68263,10.848163,1.0
39620,118062033.44376001,108.89096,10.435083,1.0
39621,118062034.44376001,123.8913,11.130647,1.0
39622,118062035.44376001,112.107925,10.588103,1.0
39623,118062036.44376001,103.90108,10.193188,1.0
39624,118062037.44376001,93.29119,9.658736,1.0
39625,118062038.44376001,107.690216,10.37739,1.0
39626,118062039.44376001,117.283424,10.829747,1.0
39627,118062040.44376001,84.18285,9.175121,1.0
39628,118062041.44376001,93.755424,9.682738,1.0
39629,118062042.44376001,101.84107,10.091634,1.0
39630,118062043.44376001,100.70707,10.035292,1.0
39631,118062044.44376001,108.49913,10.416291,1.0
39632,118062045.44376001,95.59903,9.777475,1.0
39633,118062046.44376001,92.12064,9.59795,1.0
39634,118062047.44376001,95.76189,9.7858,1.0
39635,118062048.44376001,119.4244,10.928147,1.0
39636,118062049.44376001,102.77355,10.137729,1.0
39637,118062050.44376001,87.56415,9.357572,1.0
39638,118062051.44376001,122.66875,11.075592,1.0
39639,118062052.44376001,95.83921,9.78975,1.0
39640,118062053.44376001,111.021866,10.536692,1.0
39641,118062054.44376001,108.862274,10.433708,1.0
39642,118062055.44376001,105.175156,10.255494,1.0
39643,118062056.44376001,100.41377,10.020667,1.0
39644,118062057.44376001,95.64029,9.779585,1.0
39645,118062058.44376001,102.642494,10.131263,1.0
39646,118062059.44376001,114.13451,10.683375,1.0
39647,118062060.44376001,92.12008,9.59792,1.0
39648,118062061.44376001,125.629776,11.208469,1.0
39649,118062062.44376001,102.955635,10.146706,1.0
39650,118062063.44376001,97.8252,9.890662,1.0
39651,118062064.44376001,108.74813,10.428237,1.0
39652,118062065.44376001,92.901726,9.638555,1.0
39653,118062066.44376001,121.97514,11.044236,1.0
39654,118062067.44376001,110.80965,10.526616,1.0
39655,118062068.44376001,119.30368,10.922623,1.0
39656,118062069.44376001,107.484726,10.367484,1.0
39657,118062070.44376001,87.48034,9.353092,1.0
39658,118062071.44376001,94.6886,9.730806,1.0
39659,118062072.44376001,118.26807,10.875113,1.0
39660,118062073.44376001,72.330284,8.504722,1.0
39661,118062074.44376001,106.63031,10.326196,1.0
39662,118062075.44376001,111.180244,10.544205,1.0
39663,118062076.44376001,95.715996,9.783455,1.0
39664,118062077.44376001,103.18857,10.158177,1.0
39665,118062078.44376001,98.98393,9.949067,1.0
39666,118062079.44376001,110.65937,10.519476,1.0
39667,118062080.44376001,101.703156,10.084798,1.0
39668,118062081.44376001,94.70156,9.731473,1.0
39669,118062082.44376001,112.43589,10.6035795,1.0
39670,118062083.44376001,98.13334,9.906227,1.0
39671,118062084.44376001,102.73201,10.13568,1.0
39672,118062085.44376001,93.22299,9.655206,1.0
39673,118062086.44376001,109.98464,10.487356,1.0
39674,118062087.44376001,107.37489,10.3621855,1.0
39675,118062088.44376001,88.55712,9.41048,1.0
39676,118062089.44376001,111.05919,10.538463,1.0
39677,118062090.44376001,103.76046,10.186288,1.0
39678,118062091.44376001,99.02614,9.951188,1.0
39679,118062092.44376001,87.30001,9.343448,1.0
39680,118062093.44376001,105.16886,10.255187,1.0
39681,118062094.44376001,94.81207,9.737149,1.0
39682,118062095.44376001,129.5286,11.381063,1.0
39683,118062096.44376001,99.158,9.95781,1.0
39684,118062097.44376001,93.05133,9.646312,1.0
39685,118062098.44376001,109.85287,10.481071,1.0
39686,118062099.44376001,117.837494,10.855298,1.0
39687,118062100.44376001,94.842,9.738686,1.0
39688,118062101.44376001,110.79681,10.526006,1.0
39689,118062102.44376001,120.35319,10.97056,1.0
39690,118062103.44376001,109.700836,10.473817,1.0
39691,118062104.44376001,98.20835,9.910012,1.0
39692,118062105.44376001,107.35781,10.3613615,1.0
39693,118062106.44376001,91.29839,9.555019,1.0
39694,118062107.44376001,93.61512,9.67549,1.0
39695,118062108.44376001,92.31306,9.607968,1.0
39696,118062109.44376001,107.597466,10.37292,1.0
39697,118062110.44376001,95.65674,9.780426,1.0
39698,118062111.44376001,113.86787,10.670889,1.0
39699,118062112.44376001,103.885925,10.192445,1.0
39700,118062113.44376001,94.62563,9.727571,1.0
39701,118062114.44376001,92.73629,9.629969,1.0
39702,118062115.44376001,103.98098,10.197106,1.0
39703,118062116.44376001,101.6114,10.080248,1.0
39704,118062117.44376001,108.88947,10.435012,1.0
39705,118062118.44376001,90.07759,9.490922,1.0
39706,118062119.44376001,91.77752,9.580058,1.0
39707,118062120.44376001,105.182236,10.255839,1.0
39708,118062121.44376001,107.52662,10.369504,1.0
39709,118062122.44376001,93.715614,9.680682,1.0
39710,118062123.44376001,91.007614,9.539791,1.0
39711,118062124.44376001,116.7261,10.803986,1.0
39712,118062125.44376001,103.70323,10.183478,1.0
39713,118062126.44376001,96.476875,9.822265,1.0
39714,118062127.44376001,113.03173,10.631639,1.0
39715,118062128.44376001,102.748764,10.136506,1.0
39716,118062129.44376001,118.02791,10.864065,1.0
39717,118062130.44376001,94.71435,9.73213,1.0
39718,118062131.44376001,97.05114,9.851454,1.0
39719,118062132.44376001,90.085464,9.491336,1.0
39720,118062133.44376001,122.310936,11.059427,1.0
39721,118062134.44376001,87.308075,9.343879,1.0
39722,118062135.44376001,121.592636,11.026905,1.0
39723,118062136.44376001,102.33576,10.116114,1.0
39724,118062137.44376001,122.71399,11.077635,1.0
39725,118062138.44376001,105.26403,10.259826,1.0
39726,118062139.44376001,125.76767,11.214619,1.0
39727,118062140.44376001,131.55397,11.469698,1.0
39728,118062141.44376001,108.7492,10.428288,1.0
39729,118062142.44376001,105.39526,10.266219,1.0
39730,118062143.44376001,111.57555,10.562933,1.0
39731,118062144.44376001,92.53009,9.619256,1.0
39732,118062145.44376001,109.69904,10.473731,1.0
39733,118062146.44376001,98.05072,9.902057,1.0
39734,118062147.44376001,108.78982,10.430236,1.0
39735,118062148.44376001,107.33387,10.360206,1.0
39736,118062149.44376001,111.03875,10.537493,1.0
39737,118062150.44376001,103.95993,10.1960745,1.0
39738,118062151.44376001,115.41747,10.743253,1.0
39739,118062152.44376001,106.98104,10.343164,1.0
39740,118062153.44376001,103.75701,10.186118,1.0
39741,118062154.44376001,98.31626,9.915456,1.0
39742,118062155.44376001,112.273796,10.595933,1.0
39743,118062156.44376001,101.709724,10.085124,1.0
39744,118062157.44376001,93.421326,9.665471,1.0
39745,118062158.44376001,95.453995,9.770056,1.0
39746,118062159.44376001,130.36145,11.417594,1.0
39747,118062160.44376001,110.04303,10.49014,1.0
39748,118062161.44376001,125.78999,11.215613,1.0
39749,118062162.44376001,95.66672,9.780936,1.0
39750,118062163.44376001,107.90397,10.387684,1.0
39751,118062164.44376001,113.54149,10.655585,1.0
39752,118062165.44376001,118.35674,10.879189,1.0
39753,118062166.44376001,95.78574,9.787019,1.0
39754,118062167.44376001,107.95135,10.389964,1.0
39755,118062168.44376001,109.637535,10.470795,1.0
39756,118062169.44376001,113.40459,10.649159,1.0
39757,118062170.44376001,83.0546,9.11343,1.0
39758,118062171.44376001,103.73483,10.18503,1.0
39759,118062172.44376001,119.17826,10.91688,1.0
39760,118062173.44376001,100.67841,10.033863,1.0
39761,118062174.44376001,102.98244,10.148026,1.0
39762,118062175.44376001,86.32843,9.291309,1.0
39763,118062176.44376001,112.41199,10.602452,1.0
39764,118062177.44376001,111.00406,10.535847,1.0
39765,118062178.44376001,103.83877,10.190131,1.0
39766,118062179.44376001,118.15992,10.870139,1.0
39767,118062180.44376001,106.02438,10.296814,1.0
39768,118062181.44376001,109.87952,10.482343,1.0
39769,118062182.44376001,92.21546,9.602888,1.0
39770,118062183.44376001,104.72369,10.233459,1.0
39771,118062184.44376001,114.90486,10.719369,1.0
39772,118062185.44376001,93.267426,9.657506,1.0
39773,118062186.44376001,99.43082,9.9715,1.0
39774,118062187.44376001,106.28993,10.309701,1.0
39775,118062188.44376001,108.11287,10.397734,1.0
39776,118062189.44376001,100.31965,10.015969,1.0
39777,118062190.44376001,106.77523,10.33321,1.0
39778,118062191.44376001,106.09879,10.3004265,1.0
39779,118062192.44376001,88.63934,9.414847,1.0
39780,118062193.44376001,101.48855,10.074153,1.0
39781,118062194.44376001,102.47437,10.122963,1.0
39782,118062195.44376001,121.72786,11.033035,1.0
39783,118062196.44376001,113.397964,10.648848,1.0
39784,118062197.44376001,111.23816,10.54695,1.0
39785,118062198.44376001,111.27335,10.548618,1.0
39786,118062199.44376001,98.12402,9.905757,1.0
39787,118062200.44376001,97.32064,9.865123,1.0
39788,118062201.44376001,127.85905,11.307478,1.0
39789,118062202.44376001,94.454155,9.718753,1.0
39790,118062203.44376001,105.095566,10.251613,1.0
39791,118062204.44376001,102.925354,10.145213,1.0
39792,118062205.44376001,97.9934,9.899161,1.0
39793,118062206.44376001,108.6783,10.424889,1.0
39794,118062207.44376001,115.80312,10.761186,1.0
39795,118062208.44376001,113.911575,10.672936,1.0
39796,118062209.44376001,101.7364,10.086446,1.0
39797,118062210.44376001,95.51172,9.773009,1.0
39798,118062211.44376001,99.31431,9.965656,1.0
39799,118062212.44376001,111.03695,10.537407,1.0
39800,118062213.44376001,94.618744,9.727217,1.0
39801,118062214.44376001,105.22727,10.258035,1.0
39802,118062215.44376001,102.73512,10.135834,1.0
39803,118062216.44376001,101.66055,10.082685,1.0
39804,118062217.44376001,109.56446,10.467304,1.0
39805,118062218.44376001,121.74203,11.033677,1.0
39806,118062219.44376001,82.72102,9.09511,1.0
39807,118062220.44376001,109.60238,10.469115,1.0
39808,118062221.44376001,115.64121,10.75366,1.0
39809,118062222.44376001,90.52154,9.51428,1.0
39810,118062223.44376001,107.5607,10.371147,1.0
39811,118062224.44376001,107.833275,10.38428,1.0
39812,118062225.44376001,100.29686,10.014832,1.0
39813,118062226.44376001,85.39303,9.240835,1.0
39814,118062227.44376001,87.64187,9.361724,1.0
39815,118062228.44376001,90.17554,9.49608,1.0
39816,118062229.44376001,82.13673,9.062931,1.0
39817,118062230.44376001,93.286674,9.658503,1.0
39818,118062231.44376001,96.89342,9.843446,1.0
39819,118062232.44376001,81.42946,9.023828,1.0
39820,118062233.44376001,105.34614,10.263826,1.0
39821,118062234.44376001,102.665955,10.132421,1.0
39822,118062235.44376001,109.75749,10.476521,1.0
39823,118062236.44376001,105.7935,10.285597,1.0
39824,118062237.44376001,110.87443,10.529693,1.0
39825,118062238.44376001,97.12185,9.8550415,1.0
39826,118062239.44376001,124.24192,11.146386,1.0
39827,118062240.44376001,115.33626,10.739472,1.0
39828,118062241.44376001,109.756645,10.4764805,1.0
39829,118062242.44376001,95.63987,9.779564,1.0
39830,118062243.44376001,103.88216,10.19226,1.0
39831,118062244.44376001,117.10178,10.821358,1.0
39832,118062245.44376001,88.74538,9.420477,1.0
39833,118062246.44376001,110.52264,10.512975,1.0
39834,118062247.44376001,105.07018,10.250375,1.0
39835,118062248.44376001,107.25622,10.356458,1.0
39836,118062249.44376001,89.65326,9.46854,1.0
39837,118062250.44376001,96.80571,9.838989,1.0
39838,118062251.44376001,73.56498,8.577003,1.0
39839,118062252.44376001,89.67638,9.469761,1.0
39840,118062253.44376001,107.438866,10.3652725,1.0
39841,118062254.44376001,111.59554,10.563879,1.0
39842,118062255.44376001,85.22132,9.23154,1.0
39843,118062256.44376001,106.57757,10.323641,1.0
39844,118062257.44376001,98.01605,9.900306,1.0
39845,118062258.44376001,86.5688,9.304235,1.0
39846,118062259.44376001,106.608894,10.325158,1.0
39847,118062260.44376001,105.158424,10.254678,1.0
39848,118062261.44376001,101.74162,10.086705,1.0
39849,118062262.44376001,126.14455,11.231409,1.0
39850,118062263.44376001,97.01789,9.849766,1.0
39851,118062264.44376001,102.69542,10.133875,1.0
39852,118062265.44376001,86.3957,9.294929,1.0
39853,118062266.44376001,102.65088,10.131677,1.0
39854,118062267.44376001,84.28591,9.180736,1.0
39855,118062268.44376001,94.07825,9.699394,1.0
39856,118062269.44376001,101.69128,10.084209,1.0
39857,118062270.44376001,94.79522,9.736283,1.0
39858,118062271.44376001,101.947235,10.096892,1.0
39859,118062272.44376001,92.39639,9.612305,1.0
39860,118062273.44376001,100.28548,10.014264,1.0
39861,118062274.44376001,117.89506,10.857949,1.0
39862,118062275.44376001,101.55803,10.0776005,1.0
39863,118062276.44376001,113.020096,10.631091,1.0
39864,118062277.44376001,102.959236,10.146883,1.0
39865,118062278.44376001,120.69296,10.986035,1.0
39866,118062279.44376001,88.74523,9.420468,1.0
39867,118062280.44376001,103.84109,10.190245,1.0
39868,118062281.44376001,94.84204,9.7386875,1.0
39869,118062282.44376001,94.70944,9.731877,1.0
39870,118062283.44376001,92.253265,9.6048565,1.0
39871,118062284.44376001,106.095146,10.30025,1.0
39872,118062285.44376001,101.35331,10.067438,1.0
39873,118062286.44376001,99.02442,9.951101,1.0
39874,118062287.44376001,102.44712,10.121616,1.0
39875,118062288.44376001,121.55175,11.025051,1.0
39876,118062289.44376001,106.221275,10.306371,1.0
39877,118062290.44376001,102.83753,10.140884,1.0
39878,118062291.44376001,94.49917,9.721068,1.0
39879,118062292.44376001,118.39647,10.881014,1.0
39880,118062293.44376001,118.83069,10.900949,1.0
39881,118062294.44376001,81.91418,9.050645,1.0
39882,118062295.44376001,104.93282,10.243672,1.0
39883,118062296.44376001,99.07196,9.95349,1.0
39884,118062297.44376001,117.08646,10.820649,1.0
39885,118062298.44376001,85.02057,9.22066,1.0
39886,118062299.44376001,96.9243,9.845014,1.0
39887,118062300.44376001,87.67356,9.363416,1.0
39888,118062301.44376001,100.43725,10.021838,1.0
39889,118062302.44376001,103.59981,10.178399,1.0
39890,118062303.44376001,120.26089,10.966352,1.0
39891,118062304.44376001,97.07725,9.852778,1.0
39892,118062305.44376001,108.63119,10.422628,1.0
39893,118062306.44376001,109.899574,10.4833,1.0
39894,118062307.44376001,91.245476,9.55225,1.0
39895,118062308.44376001,95.814705,9.788499,1.0
39896,118062309.44376001,88.5334,9.409219,1.0
39897,118062310.44376001,115.405,10.742672,1.0
39898,118062311.44376001,98.92678,9.946195,1.0
39899,118062312.44376001,91.58106,9.569799,1.0
39900,118062313.44376001,82.93144,9.10667,1.0
39901,118062314.44376001,92.6134,9.623586,1.0
39902,118062315.44376001,100.35487,10.017728,1.0
39903,118062316.44376001,115.62022,10.752685,1.0
39904,118062317.44376001,119.678696,10.939775,1.0
39905,118062318.44376001,91.24982,9.552477,1.0
39906,118062319.44376001,97.58334,9.878428,1.0
